Date,Service_Clean,SKU_Clean,Region_Clean,Total_Cost_USD,Total_Usage,Log_Count
2026-03-26,Storage,Blob-Cool,centralindia,211.54,2.3626,1
2026-03-26,Storage,Blob-Cool,southeastasia,229.2516,2.2597,1
2026-03-26,Storage,Blob-Cool,westeurope,0.34452,375.45,1
2026-03-26,Storage,Blob-Hot,canadacentral,378.32126,3157.9236,3
2026-03-26,Storage,Blob-Hot,westeurope,372.3894,2959.8,1
2026-03-26,Storage,GCS-Nearline,asia-southeast1,1.82772,1842.21,1
2026-03-26,Storage,GCS-Nearline,europe-west1,68.898,2.5737,2
2026-03-26,Storage,GCS-Nearline,us-central1,345.43168,5.9994,3
2026-03-26,Storage,GCS-Nearline,us-west1,2.13396,7285.780000000001,2
2026-03-26,Storage,GCS-Standard,asia-southeast1,1.776,1.8452,1
2026-03-26,Storage,GCS-Standard,europe-west1,190.39020000000002,1967.6709,2
2026-03-26,Storage,GCS-Standard,us-central1,877.4352000000001,9.5554,2
2026-03-26,Storage,GCS-Standard,us-west1,1.11768,1.2343,1
2026-03-26,Storage,S3-IA,ap-south-1,68.29,1510.3,1
2026-03-26,Storage,S3-IA,eu-west-1,0.19992,0.4486,1
2026-03-26,Storage,S3-IA,us-east-1,177.01167999999998,5717.0,2
2026-03-26,Storage,S3-IA,us-west-2,3.2196,4.2456,1
2026-03-26,Storage,S3-Standard,ap-south-1,0.8928,1174.39,1
2026-03-26,Storage,S3-Standard,eu-west-1,1192.79,2582.61,1
2026-03-26,Storage,S3-Standard,us-east-1,0.69792,4.5764,1
2026-03-26,Storage,S3-Standard,us-west-2,3.79612,3050.6037,2
2026-03-27,Compute,EC2-t3.large,ap-south-1,2585.1993,47790.56,1
2026-03-27,Compute,EC2-t3.large,ap-southeast-1,316.2173,43452648.0,1
2026-03-27,Compute,EC2-t3.large,eu-west-1,2299.0,1447776.32,2
2026-03-27,Compute,EC2-t3.medium,eu-west-1,73.13,24445620.0,1
2026-03-27,Compute,EC2-t3.medium,us-east-1,7.19892,13533.33,1
2026-03-27,Compute,EC2-t3.xlarge,eu-west-1,3109.26,70228840.2,1
2026-03-27,Compute,EC2-t3.xlarge,us-west-2,3758.31,173144628.0,1
2026-03-27,Compute,GCE-n1-standard-2,asia-south1,0.47052,57350.4,1
2026-03-27,Compute,GCE-n1-standard-2,asia-southeast1,176.35,54773640.0,1
2026-03-27,Compute,GCE-n1-standard-2,europe-west1,745.0138800000001,101205377.98,2
2026-03-27,Compute,GCE-n1-standard-4,us-west1,15.31848,1869580.8,2
2026-03-27,Compute,GCE-n1-standard-8,asia-south1,380.6,447620.4,1
2026-03-27,Compute,GCE-n1-standard-8,europe-west1,6839.02756,311016708.0,4
2026-03-27,Compute,GCE-n1-standard-8,us-central1,4.13736,23840100.0,1
2026-03-27,Compute,GCE-n1-standard-8,us-west1,30.17796,80923615.8,2
2026-03-27,Compute,VM-Standard_D2s,canadacentral,1410.48,790208.09,2
2026-03-27,Compute,VM-Standard_D2s,centralindia,817.68,15164.55,1
2026-03-27,Compute,VM-Standard_D2s,southeastasia,3032.9369000000006,193288468.37,3
2026-03-27,Compute,VM-Standard_D4s,canadacentral,1403.1051599999998,67305674.4,2
2026-03-27,Compute,VM-Standard_D4s,centralindia,2409.85656,91100626.8,2
2026-03-27,Compute,VM-Standard_D4s,westeurope,9.43512,35036.2,1
2026-03-27,Compute,VM-Standard_D8s,canadacentral,257.66,126606024.0,1
2026-03-27,Compute,VM-Standard_D8s,centralindia,3572.2404000000006,93229059.6,2
2026-03-27,Compute,VM-Standard_D8s,southeastasia,2.29236,400526.4,1
2026-03-27,Compute,VM-Standard_D8s,westeurope,1450.6776000000002,40552.32,1
2026-03-27,Database,CloudSQL-db.standard-2,asia-south1,7.22556,21619.44,1
2026-03-27,Database,CloudSQL-db.standard-2,asia-southeast1,3.25752,36708.94,2
2026-03-27,Database,CloudSQL-db.standard-2,europe-west1,12.83064,42666480.0,1
2026-03-27,Database,CloudSQL-db.standard-2,us-central1,5.681640000000001,11749.67,1
2026-03-27,Database,CloudSQL-db.standard-2,us-west1,1322.73,48053.2,1
2026-03-27,Database,RDS-db.m5.large,ap-south-1,4.24068,29436804.0,1
2026-03-27,Database,RDS-db.m5.large,ap-southeast-1,11.66448,886407.9400000001,2
2026-03-27,Database,RDS-db.m5.large,eu-west-1,5787.104200000001,132131.8,3
2026-03-27,Database,RDS-db.m5.large,us-east-1,86.51592,192175292.19,3
2026-03-27,Database,RDS-db.m5.large,us-west-2,3915.91384,338241871.71,5
2026-03-27,Database,SQLDb-S2,canadacentral,6329.52412,34812851.82,4
2026-03-27,Database,SQLDb-S2,centralindia,6349.86944,2545563.52,4
2026-03-27,Database,SQLDb-S2,eastus,552.3336,45464544.0,1
2026-03-27,Database,SQLDb-S2,southeastasia,5478.2505,44352784.57,3
2026-03-27,Database,SQLDb-S2,westeurope,1440.0504,914826.0,2
2026-03-27,Database,UNKNOWN,ap-south-1,500.0244,5182.65,1
2026-03-27,Database,UNKNOWN,ap-southeast-1,4413.53,173826144.0,1
2026-03-27,Database,UNKNOWN,canadacentral,524.3724,502971.6,1
2026-03-27,Database,UNKNOWN,eu-west-1,32.333639999999995,1967271.6,1
2026-03-27,Storage,Blob-Cool,centralindia,258.8544,2610.26,1
2026-03-27,Storage,Blob-Cool,southeastasia,22.086,738.54,1
2026-03-27,Storage,Blob-Cool,westeurope,233.5176,3322.65,1
2026-03-27,Storage,Blob-Hot,UNKNOWN,445.0356,4.7743,1
2026-03-27,Storage,Blob-Hot,canadacentral,178.92732,95595.12000000001,2
2026-03-27,Storage,Blob-Hot,centralindia,100.5,178.4379,1
2026-03-27,Storage,Blob-Hot,eastus,2713.1059999999998,3234.5245,5
2026-03-27,Storage,Blob-Hot,southeastasia,264.2328,2802.1071,2
2026-03-27,Storage,Blob-Hot,westeurope,130.6692,4.2929,1
2026-03-27,Storage,GCS-Nearline,asia-south1,0.91944,3.7781,1
2026-03-27,Storage,GCS-Nearline,europe-west1,126.41404,4653.2514,2
2026-03-27,Storage,GCS-Nearline,us-west1,31.027919999999998,770.2088,2
2026-03-27,Storage,GCS-Standard,asia-southeast1,223.42216000000002,2646.8153,3
2026-03-27,Storage,GCS-Standard,us-central1,0.44448,3878.24,1
2026-03-27,Storage,S3-IA,ap-south-1,246.51319999999998,6353.2,2
2026-03-27,Storage,S3-IA,ap-southeast-1,118.19640000000001,1486.3899999999999,2
2026-03-27,Storage,S3-IA,eu-west-1,140.2704,6232.21,3
2026-03-27,Storage,S3-IA,us-east-1,116.17,1741.04,1
2026-03-27,Storage,S3-IA,us-west-2,643.6668,5891.3987,5
2026-03-27,Storage,S3-Standard,ap-south-1,5.44788,993.5308,2
2026-03-27,Storage,S3-Standard,ap-southeast-1,3.07056,3791.3,1
2026-03-27,Storage,S3-Standard,eu-west-1,1.44324,5.3645,2
2026-03-27,Storage,S3-Standard,us-east-1,0.27024,2156.15,1
2026-03-27,Storage,S3-Standard,us-west-2,2924.36,4456.9704,2
2026-03-28,Compute,EC2-t3.large,UNKNOWN,2954.77,2760030.0,1
2026-03-28,Compute,EC2-t3.large,ap-southeast-1,627.99696,147300196.06,3
2026-03-28,Compute,EC2-t3.large,us-east-1,162.95,347974.8,1
2026-03-28,Compute,EC2-t3.medium,ap-south-1,3035.97,47422.46,1
2026-03-28,Compute,EC2-t3.medium,eu-west-1,0.3167999999999999,156309.6,1
2026-03-28,Compute,EC2-t3.medium,us-east-1,4498.9076000000005,25860201.580000002,5
2026-03-28,Compute,EC2-t3.xlarge,ap-south-1,552.1071000000001,1686703.8,1
2026-03-28,Compute,EC2-t3.xlarge,ap-southeast-1,255.524,305095104.0,2
2026-03-28,Compute,EC2-t3.xlarge,eu-west-1,645.5484,15687.27,1
2026-03-28,Compute,GCE-n1-standard-2,asia-south1,4647.93156,175970941.44,2
2026-03-28,Compute,GCE-n1-standard-2,europe-west1,1278.36,22885.97,1
2026-03-28,Compute,GCE-n1-standard-2,us-central1,55.42,12993.36,1
2026-03-28,Compute,GCE-n1-standard-4,us-central1,56.64972,186550020.0,2
2026-03-28,Compute,GCE-n1-standard-8,asia-south1,2583.11712,2693264.5700000003,2
2026-03-28,Compute,GCE-n1-standard-8,us-west1,3527.4094400000004,2595654.2,2
2026-03-28,Compute,UNKNOWN,us-east-1,209.91,732278.4,1
2026-03-28,Compute,VM-Standard_D2s,westeurope,2392.2108000000003,42607.5,1
2026-03-28,Compute,VM-Standard_D4s,canadacentral,2306.4577,123419131.2,2
2026-03-28,Compute,VM-Standard_D4s,centralindia,15.238680000000002,2560255.2,1
2026-03-28,Compute,VM-Standard_D4s,westeurope,143.60760000000002,28273.74,1
2026-03-28,Compute,VM-Standard_D8s,canadacentral,6585.264800000001,90190477.8,3
2026-03-28,Compute,VM-Standard_D8s,westeurope,0.0,1486996.8,1
2026-03-28,Database,CloudSQL-db.standard-2,asia-southeast1,310.97,761388.86,1
2026-03-28,Database,CloudSQL-db.standard-2,europe-west1,695.7186999999999,21994.51,1
2026-03-28,Database,CloudSQL-db.standard-2,us-central1,3385.7784,74821963.2,3
2026-03-28,Database,CloudSQL-db.standard-2,us-west1,526.4064000000001,99697248.0,2
2026-03-28,Database,RDS-db.m5.large,ap-south-1,3669.753600000001,2848593.0,1
2026-03-28,Database,RDS-db.m5.large,ap-southeast-1,22.42116,1227776.4,1
2026-03-28,Database,RDS-db.m5.large,eu-west-1,2276.14406,4370439.7299999995,4
2026-03-28,Database,RDS-db.m5.large,us-east-1,4622.34636,170097493.2,3
2026-03-28,Database,RDS-db.m5.large,us-west-2,555.66672,740752362.55,4
2026-03-28,Database,SQLDb-S2,UNKNOWN,9672.785600000001,127468563.6,3
2026-03-28,Database,SQLDb-S2,canadacentral,6278.4844,147138059.28,3
2026-03-28,Database,SQLDb-S2,centralindia,2959.7887200000005,137074955.19,3
2026-03-28,Storage,Blob-Cool,centralindia,176.48088,7641.870000000001,2
2026-03-28,Storage,Blob-Cool,eastus,255.67,3514.46,1
2026-03-28,Storage,Blob-Cool,westeurope,469.4896,6096.62,2
2026-03-28,Storage,Blob-Hot,canadacentral,132.58089999999999,4429.969999999999,2
2026-03-28,Storage,Blob-Hot,centralindia,49.808879999999995,1.1513,2
2026-03-28,Storage,Blob-Hot,southeastasia,0.0216,19.4,1
2026-03-28,Storage,GCS-Nearline,asia-south1,283.2862,2707.44,1
2026-03-28,Storage,GCS-Nearline,europe-west1,234.42120000000003,5549.6475,3
2026-03-28,Storage,GCS-Nearline,us-central1,91.2368,4.5943,1
2026-03-28,Storage,GCS-Standard,asia-southeast1,2.39244,3.9031,1
2026-03-28,Storage,S3-IA,ap-south-1,114.40712,4379.2915,2
2026-03-28,Storage,S3-IA,ap-southeast-1,3.76572,3689.8259,2
2026-03-28,Storage,S3-IA,eu-west-1,227.2644,3204.53,1
2026-03-28,Storage,S3-IA,us-east-1,459.34,8483.009999999998,3
2026-03-28,Storage,S3-IA,us-west-2,58.5424,4.5735,2
2026-03-28,Storage,S3-Standard,ap-south-1,58.177440000000004,350.6646,2
2026-03-28,Storage,S3-Standard,ap-southeast-1,3.10452,65851.7,2
2026-03-28,Storage,S3-Standard,us-east-1,7.7832,7333.1875,3
2026-03-28,Storage,S3-Standard,us-west-2,2.53704,6.792,2
2026-03-28,Storage,UNKNOWN,ap-south-1,1.9818,1.6813,1
2026-03-29,Compute,EC2-t3.large,ap-southeast-1,3328.16,2242015.33,1
2026-03-29,Compute,EC2-t3.medium,ap-south-1,33.60336,119615292.0,1
2026-03-29,Compute,EC2-t3.medium,ap-southeast-1,2966.74804,113513142.0,2
2026-03-29,Compute,EC2-t3.medium,us-west-2,10.827,68085612.0,1
2026-03-29,Compute,EC2-t3.xlarge,UNKNOWN,3.83906,94070.38,2
2026-03-29,Compute,GCE-n1-standard-2,europe-west1,1941.02,28013.3,1
2026-03-29,Compute,GCE-n1-standard-2,us-west1,8969.8736,285916407.82,3
2026-03-29,Compute,GCE-n1-standard-4,asia-south1,1.17504,7010.3,1
2026-03-29,Compute,GCE-n1-standard-4,asia-southeast1,545.8714,3267051.6,2
2026-03-29,Compute,GCE-n1-standard-4,europe-west1,16.2654,48101330.36,2
2026-03-29,Compute,GCE-n1-standard-8,asia-south1,2.23428,2167456.2,1
2026-03-29,Compute,GCE-n1-standard-8,us-central1,59.06706,54793222.05,2
2026-03-29,Compute,GCE-n1-standard-8,us-west1,-3442.932,45800.57,1
2026-03-29,Compute,VM-Standard_D2s,UNKNOWN,5257.98,3896208.0,2
2026-03-29,Compute,VM-Standard_D2s,westeurope,24.0588,165726180.0,1
2026-03-29,Compute,VM-Standard_D4s,canadacentral,2227.1004000000003,169531740.0,2
2026-03-29,Compute,VM-Standard_D4s,westeurope,3280.06,160991460.0,1
2026-03-29,Compute,VM-Standard_D8s,centralindia,2308.8656800000003,23397186.61,4
2026-03-29,Database,CloudSQL-db.standard-2,asia-south1,1061.1568,157469565.6,3
2026-03-29,Database,CloudSQL-db.standard-2,asia-southeast1,1057.3517000000002,87410052.0,2
2026-03-29,Database,CloudSQL-db.standard-2,europe-west1,5923.47624,127570294.33,4
2026-03-29,Database,CloudSQL-db.standard-2,us-central1,54.301680000000005,162913536.0,1
2026-03-29,Database,RDS-db.m5.large,ap-south-1,3736.0422000000003,281965094.8,5
2026-03-29,Database,RDS-db.m5.large,ap-southeast-1,1248.59,201044888.97,3
2026-03-29,Database,RDS-db.m5.large,eu-west-1,5182.7348,107701179.01,3
2026-03-29,Database,RDS-db.m5.large,us-east-1,4935.1071,6782823.4,5
2026-03-29,Database,RDS-db.m5.large,us-west-2,3288.4561200000003,93750916.53,4
2026-03-29,Database,SQLDb-S2,centralindia,502.83,11102.93,1
2026-03-29,Database,SQLDb-S2,eastus,545.2827599999999,28074430.2,4
2026-03-29,Database,SQLDb-S2,southeastasia,6163.691,70629.94,2
2026-03-29,Database,SQLDb-S2,westeurope,1874.6532000000002,669997.44,3
2026-03-29,Database,UNKNOWN,asia-southeast1,21.8484,37460556.0,1
2026-03-29,Storage,Blob-Cool,canadacentral,0.8351999999999999,3823.19,1
2026-03-29,Storage,Blob-Hot,canadacentral,315.65160000000003,5.003500000000001,2
2026-03-29,Storage,Blob-Hot,eastus,200.286,3.2796,1
2026-03-29,Storage,Blob-Hot,southeastasia,27.659399999999998,1984.9950999999999,2
2026-03-29,Storage,Blob-Hot,westeurope,20.520000000000003,4336.31,1
2026-03-29,Storage,GCS-Nearline,asia-south1,0.42036,35482.25,1
2026-03-29,Storage,GCS-Nearline,us-central1,131.3561,1.8836,1
2026-03-29,Storage,GCS-Standard,asia-south1,221.55,2783.4,1
2026-03-29,Storage,GCS-Standard,asia-southeast1,40.41648,4792.57,2
2026-03-29,Storage,GCS-Standard,europe-west1,161.33,3891.62,1
2026-03-29,Storage,GCS-Standard,us-central1,13.457519999999999,6074.9920999999995,3
2026-03-29,Storage,S3-IA,ap-southeast-1,142.10640000000004,1834.88,1
2026-03-29,Storage,S3-IA,eu-west-1,111.67200000000001,3.5558,2
2026-03-29,Storage,S3-IA,us-east-1,1.38336,1218.14,1
2026-03-29,Storage,S3-IA,us-west-2,1.94748,3733.24,1
2026-03-29,Storage,S3-Standard,UNKNOWN,0.31128,2.1735,1
2026-03-29,Storage,S3-Standard,ap-southeast-1,8.8764,242.98,3
2026-03-29,Storage,S3-Standard,eu-west-1,334.8658,3833.8,2
2026-03-29,Storage,S3-Standard,us-east-1,0.5604,0.4879,1
2026-03-30,Compute,EC2-t3.large,UNKNOWN,299.47,427938.6,1
2026-03-30,Compute,EC2-t3.large,ap-south-1,23.6004,30573.74,1
2026-03-30,Compute,EC2-t3.large,ap-southeast-1,17.58888,54062784.0,2
2026-03-30,Compute,EC2-t3.large,eu-west-1,22.89,27526.8,1
2026-03-30,Compute,EC2-t3.large,us-west-2,6.906960000000001,3293791.2,2
2026-03-30,Compute,EC2-t3.medium,UNKNOWN,140.3,503263.8,1
2026-03-30,Compute,EC2-t3.medium,ap-south-1,198.504,196340.09,1
2026-03-30,Compute,EC2-t3.medium,eu-west-1,82.91,4596.93,1
2026-03-30,Compute,EC2-t3.medium,us-east-1,29.36124,42923.58,1
2026-03-30,Compute,EC2-t3.medium,us-west-2,83.69520000000001,115997401.8,2
2026-03-30,Compute,EC2-t3.xlarge,UNKNOWN,168.25,119247300.0,1
2026-03-30,Compute,EC2-t3.xlarge,eu-west-1,1530.76812,71104909.8,2
2026-03-30,Compute,EC2-t3.xlarge,us-east-1,89.77,432481.86,1
2026-03-30,Compute,EC2-t3.xlarge,us-west-2,3229.68,34321.49,1
2026-03-30,Compute,GCE-n1-standard-2,asia-southeast1,2274.94,1104904.86,1
2026-03-30,Compute,GCE-n1-standard-2,europe-west1,923.5694,404934156.0,1
2026-03-30,Compute,GCE-n1-standard-4,asia-south1,48.33648,5891236.8,2
2026-03-30,Compute,GCE-n1-standard-4,europe-west1,1091.5882,3401323737.34,2
2026-03-30,Compute,GCE-n1-standard-4,us-west1,12.23,605556.0,1
2026-03-30,Compute,GCE-n1-standard-8,europe-west1,998.3597,17402515.21,2
2026-03-30,Compute,GCE-n1-standard-8,us-west1,22.83948,1240261.8,1
2026-03-30,Compute,UNKNOWN,southeastasia,1626.87,769997.4,1
2026-03-30,Compute,UNKNOWN,westeurope,867.5116,1729668.6,1
2026-03-30,Compute,VM-Standard_D2s,canadacentral,305.3288,28080.510000000002,2
2026-03-30,Compute,VM-Standard_D2s,centralindia,1282.068,765300.0,1
2026-03-30,Compute,VM-Standard_D2s,eastus,1627.2036000000005,15240.87,1
2026-03-30,Compute,VM-Standard_D2s,southeastasia,924.6852,61774128.0,1
2026-03-30,Compute,VM-Standard_D4s,canadacentral,3634.03,5588720568.0,1
2026-03-30,Compute,VM-Standard_D4s,southeastasia,244.98,179232.0,1
2026-03-30,Compute,VM-Standard_D4s,westeurope,22.07988,1620063.6,1
2026-03-30,Compute,VM-Standard_D8s,canadacentral,555.8868,305326.68,2
2026-03-30,Compute,VM-Standard_D8s,eastus,1062.12,162112212.0,2
2026-03-30,Compute,VM-Standard_D8s,southeastasia,32.10252,35808.99,1
2026-03-30,Database,CloudSQL-db.standard-2,asia-south1,514.6092,13949.29,1
2026-03-30,Database,CloudSQL-db.standard-2,asia-southeast1,10698.883520000001,78784412.78,5
2026-03-30,Database,CloudSQL-db.standard-2,us-central1,1831.032,2298626407.8,3
2026-03-30,Database,CloudSQL-db.standard-2,us-west1,1883.1502800000003,229932535.76,3
2026-03-30,Database,RDS-db.m5.large,UNKNOWN,865.8098,418741.2,1
2026-03-30,Database,RDS-db.m5.large,ap-south-1,1897.53956,153955878.95,4
2026-03-30,Database,RDS-db.m5.large,ap-southeast-1,41.314840000000004,8848647.04,6
2026-03-30,Database,RDS-db.m5.large,eu-west-1,3395.33676,3846949.33,4
2026-03-30,Database,RDS-db.m5.large,us-east-1,2391.96356,92624007.03,3
2026-03-30,Database,RDS-db.m5.large,us-west-2,25.65972,3219281047.16,2
2026-03-30,Database,SQLDb-S2,UNKNOWN,4990.701600000001,3117092.4,2
2026-03-30,Database,SQLDb-S2,canadacentral,2999.4690400000004,145316325.6,3
2026-03-30,Database,SQLDb-S2,centralindia,1977.1452,104158368.0,1
2026-03-30,Database,SQLDb-S2,eastus,2169.3744,51849.600000000006,2
2026-03-30,Database,SQLDb-S2,southeastasia,4917.4266800000005,112958321.4,4
2026-03-30,Database,SQLDb-S2,westeurope,3113.9748,2770581.6,1
2026-03-30,Storage,Blob-Cool,canadacentral,409.8671000000001,4090.33,1
2026-03-30,Storage,Blob-Cool,centralindia,159.81,2.136,1
2026-03-30,Storage,Blob-Cool,eastus,110.268,3.2119,2
2026-03-30,Storage,Blob-Cool,westeurope,244.0881,5282.32,2
2026-03-30,Storage,Blob-Hot,UNKNOWN,281.8584,4.6016,1
2026-03-30,Storage,Blob-Hot,canadacentral,232.04,2422.59,1
2026-03-30,Storage,Blob-Hot,eastus,1.5642,3083.48,1
2026-03-30,Storage,Blob-Hot,westeurope,0.0,1456.24,1
2026-03-30,Storage,GCS-Nearline,asia-southeast1,7.67412,1968.2214999999999,2
2026-03-30,Storage,GCS-Nearline,us-west1,14.0581,8039.820000000001,3
2026-03-30,Storage,GCS-Standard,asia-southeast1,39.82184,3.4158,3
2026-03-30,Storage,GCS-Standard,europe-west1,4.30824,115819.47,1
2026-03-30,Storage,GCS-Standard,us-west1,0.4775999999999999,969.86,1
2026-03-30,Storage,S3-IA,ap-south-1,1.77948,1794.51,1
2026-03-30,Storage,S3-IA,ap-southeast-1,143.04,2.7845,1
2026-03-30,Storage,S3-IA,eu-west-1,120.53,3224.25,1
2026-03-30,Storage,S3-IA,us-east-1,297.4848,4169.24,1
2026-03-30,Storage,S3-Standard,ap-south-1,3.6916800000000003,6.4246,2
2026-03-30,Storage,S3-Standard,ap-southeast-1,67.18,2644.25,1
2026-03-30,Storage,S3-Standard,eu-west-1,801.7163,8726.3034,5
2026-03-30,Storage,UNKNOWN,us-west-2,167.52960000000002,4.2176,2
2026-03-31,Compute,EC2-t3.large,ap-south-1,957.5927,46871179.89,2
2026-03-31,Compute,EC2-t3.large,us-east-1,4.128,17657.47,1
2026-03-31,Compute,EC2-t3.large,us-west-2,253.0008,680326.8,1
2026-03-31,Compute,EC2-t3.medium,ap-south-1,3.40248,93678084.0,1
2026-03-31,Compute,EC2-t3.medium,eu-west-1,1131.08856,45830606.71,2
2026-03-31,Compute,EC2-t3.medium,us-east-1,27.5676,123766092.0,1
2026-03-31,Compute,EC2-t3.xlarge,UNKNOWN,4500.36,46067.15,1
2026-03-31,Compute,EC2-t3.xlarge,ap-south-1,780.0992,81855697.8,2
2026-03-31,Compute,EC2-t3.xlarge,ap-southeast-1,2.4565200000000003,26702100.0,1
2026-03-31,Compute,EC2-t3.xlarge,eu-west-1,5489.447999999999,43855.27,1
2026-03-31,Compute,EC2-t3.xlarge,us-west-2,2268.4998,270232452.0,2
2026-03-31,Compute,GCE-n1-standard-2,asia-south1,33.10632,1325136.73,2
2026-03-31,Compute,GCE-n1-standard-2,us-west1,31.85388,21313349.85,2
2026-03-31,Compute,GCE-n1-standard-4,asia-south1,857.3364000000001,49234.43,1
2026-03-31,Compute,GCE-n1-standard-4,us-west1,28.55664,43402.22,1
2026-03-31,Compute,GCE-n1-standard-8,asia-south1,20.65056,63546.42,2
2026-03-31,Compute,UNKNOWN,us-east-1,234.6833,183949.2,1
2026-03-31,Compute,VM-Standard_D2s,UNKNOWN,1452.7836000000002,1553718.6,1
2026-03-31,Compute,VM-Standard_D2s,centralindia,201.51479999999998,325070064.0,2
2026-03-31,Compute,VM-Standard_D2s,eastus,16.40016,2304922.2,1
2026-03-31,Compute,VM-Standard_D2s,westeurope,1533.0816,1301665.2,1
2026-03-31,Compute,VM-Standard_D4s,southeastasia,72.47,8477496.0,1
2026-03-31,Compute,VM-Standard_D8s,canadacentral,3995.649680000001,141147219.6,3
2026-03-31,Compute,VM-Standard_D8s,centralindia,783.594,179697168.0,1
2026-03-31,Compute,VM-Standard_D8s,southeastasia,10790.319300000001,2507423.14,3
2026-03-31,Compute,VM-Standard_D8s,westeurope,273.6215,7525.52,1
2026-03-31,Database,CloudSQL-db.standard-2,europe-west1,1463.3162,133265454.35,2
2026-03-31,Database,CloudSQL-db.standard-2,us-central1,2057.5312000000004,91547325.4,2
2026-03-31,Database,CloudSQL-db.standard-2,us-west1,3331.3761000000004,3666309008.83,3
2026-03-31,Database,RDS-db.m5.large,ap-south-1,6831.49596,229886680.41,5
2026-03-31,Database,RDS-db.m5.large,ap-southeast-1,9647.869999999999,116341428.79,4
2026-03-31,Database,RDS-db.m5.large,eu-west-1,10.29372,47970.74,1
2026-03-31,Database,RDS-db.m5.large,us-east-1,5609.6064,291600719.79,7
2026-03-31,Database,RDS-db.m5.large,us-west-2,2181.3908,73876345.19,2
2026-03-31,Database,SQLDb-S2,canadacentral,4275.7293,8708317033.8,4
2026-03-31,Database,SQLDb-S2,centralindia,2232.7616,81874764.0,1
2026-03-31,Database,SQLDb-S2,eastus,52.832,3567.78,1
2026-03-31,Database,SQLDb-S2,westeurope,2180.324,124583873.16,2
2026-03-31,Storage,Blob-Cool,canadacentral,2.97684,79.9072,1
2026-03-31,Storage,Blob-Cool,centralindia,4.55592,4884.12,2
2026-03-31,Storage,Blob-Cool,eastus,261.2412,4.4683,1
2026-03-31,Storage,Blob-Cool,southeastasia,17.755200000000002,352.54,2
2026-03-31,Storage,Blob-Cool,westeurope,390.26052,222461.09790000002,3
2026-03-31,Storage,Blob-Hot,canadacentral,0.96672,3384.87,1
2026-03-31,Storage,Blob-Hot,centralindia,363.7526,5548.73,2
2026-03-31,Storage,Blob-Hot,westeurope,213.3648,4458.77,1
2026-03-31,Storage,GCS-Nearline,asia-southeast1,84.21840000000002,1.018,1
2026-03-31,Storage,GCS-Nearline,europe-west1,243.01268,1089.6052,2
2026-03-31,Storage,GCS-Nearline,us-central1,3.05076,4.4386,1
2026-03-31,Storage,GCS-Nearline,us-west1,109.33612000000001,5721.32,3
2026-03-31,Storage,GCS-Standard,asia-south1,44.98622,4237.8868,2
2026-03-31,Storage,GCS-Standard,asia-southeast1,155.31168,6333.5157,4
2026-03-31,Storage,GCS-Standard,us-central1,230.47,2.7026,1
2026-03-31,Storage,S3-IA,UNKNOWN,0.0706799999999999,42474.88,1
